inventory_id,product_id,quantity_in_stock,last_stocked
8681,2314,8,19-07-2024
8682,235,10,14-02-2024
8683,1021,188,24-01-2024
8684,2531,25,25-05-2024
8685,720,25,22-06-2024
8686,184,184,12-02-2024
8687,736,11,23-01-2024
8688,511,67,11-08-2024
8689,1357,171,10-02-2024
8690,3724,84,20-06-2024
8691,2111,194,30-08-2024
8692,207,102,25-05-2024
8693,2377,106,23-05-2024
8694,2959,51,08-02-2024
8695,4112,45,07-01-2024
8696,4144,27,08-11-2024
8697,3376,68,08-11-2024
8698,967,117,06-05-2024
8699,117,160,23-08-2024
8700,841,82,03-03-2024
8701,825,11,10-01-2024
8702,54,82,28-07-2024
8703,1097,69,28-05-2024
8704,365,78,07-05-2024
8705,2871,85,24-03-2024
8706,996,46,08-10-2024
8707,1405,2,12-07-2024
8708,3648,59,22-04-2024
8709,4257,31,12-08-2024
8710,2739,106,15-04-2024
8711,3075,83,17-05-2024
8712,873,127,25-09-2024
8713,4855,11,18-05-2024
8714,1317,145,03-10-2024
8715,4682,5,25-07-2024
8716,2693,87,17-03-2024
8717,110,43,18-08-2024
8718,2553,33,14-03-2024
8719,4051,51,03-02-2024
8720,2363,179,22-07-2024
8721,904,9,21-05-2024
8722,2803,114,10-10-2024
8723,4811,126,17-06-2024
8724,510,2,29-05-2024
8725,184,127,11-10-2024
8726,2571,171,05-10-2024
8727,4479,34,09-05-2024
8728,276,94,09-04-2024
8729,2019,118,07-08-2024
8730,563,160,05-04-2024
8731,1718,6,09-04-2024
8732,372,192,28-06-2024
8733,3525,188,17-07-2024
8734,2281,14,11-02-2024
8735,2880,148,03-11-2024
8736,421,133,27-02-2024
8737,3734,98,25-10-2024
8738,4361,17,08-06-2024
8739,3708,25,19-07-2024
8740,2055,119,31-07-2024
8741,3698,93,18-07-2024
8742,1413,194,11-10-2024
8743,3599,91,18-02-2024
8744,3303,10,03-01-2024
8745,4809,185,01-07-2024
8746,509,139,31-08-2024
8747,3809,152,05-11-2024
8748,4692,33,01-09-2024
8749,933,6,14-10-2024
8750,3091,73,04-08-2024
8751,2835,7,25-05-2024
8752,2097,68,30-09-2024
8753,4781,169,31-08-2024
8754,2906,66,17-09-2024
8755,3616,2,02-04-2024
8756,2371,179,09-03-2024
8757,135,191,23-01-2024
8758,302,3,01-02-2024
8759,3789,109,20-08-2024
8760,1050,168,29-06-2024
8761,160,27,16-01-2024
8762,1007,87,31-08-2024
8763,1660,162,25-03-2024
8764,4064,121,09-01-2024
8765,3317,113,09-07-2024
8766,124,104,31-08-2024
8767,4918,175,28-10-2024
8768,1690,183,22-07-2024
8769,83,134,16-02-2024
8770,4483,94,29-06-2024
8771,207,44,13-10-2024
8772,3910,73,13-06-2024
8773,4173,16,19-02-2024
8774,3994,134,06-04-2024
8775,2190,175,05-10-2024
8776,4071,24,08-03-2024
8777,3257,127,07-05-2024
8778,1616,38,10-05-2024
8779,1550,86,25-07-2024
8780,991,158,30-07-2024
8781,607,139,14-02-2024
8782,1515,67,02-02-2024
8783,2236,73,08-09-2024
8784,1321,127,14-10-2024
8785,4966,86,05-10-2024
8786,3423,165,29-08-2024
8787,4973,165,09-09-2024
8788,2085,29,15-02-2024
8789,312,194,05-03-2024
8790,3106,7,13-10-2024
8791,3886,186,19-06-2024
8792,3769,178,28-06-2024
8793,3505,196,11-06-2024
8794,3536,89,08-02-2024
8795,1143,75,20-05-2024
8796,4384,96,07-02-2024
8797,2917,73,30-07-2024
8798,2546,148,12-01-2024
8799,51,140,23-06-2024
8800,1356,89,14-07-2024
8801,2732,56,13-04-2024
8802,4625,162,30-04-2024
8803,3561,17,19-02-2024
8804,1613,19,12-04-2024
8805,391,7,31-05-2024
8806,3169,165,30-06-2024
8807,3516,35,17-06-2024
8808,430,139,31-10-2024
8809,173,88,28-09-2024
8810,2723,17,05-11-2024
8811,2527,160,08-01-2024
8812,2236,5,24-01-2024
8813,2001,52,08-04-2024
8814,469,103,12-09-2024
8815,1320,68,23-02-2024
8816,4627,73,08-11-2024
8817,3897,107,14-05-2024
8818,158,166,24-08-2024
8819,2485,66,21-06-2024
8820,1746,66,08-06-2024
8821,248,140,02-05-2024
8822,2486,80,11-07-2024
8823,3348,153,05-02-2024
8824,2987,118,12-03-2024
8825,3059,148,11-05-2024
8826,3749,155,09-04-2024
8827,1109,15,25-04-2024
8828,74,40,15-05-2024
8829,190,19,30-07-2024
8830,778,89,27-04-2024
8831,3979,118,05-11-2024
8832,4572,87,20-06-2024
8833,1785,145,08-08-2024
8834,3123,111,15-09-2024
8835,3234,112,06-11-2024
8836,1565,99,17-05-2024
8837,1030,197,04-02-2024
8838,3325,196,19-08-2024
8839,4965,71,31-05-2024
8840,2144,132,25-01-2024
8841,3580,98,08-04-2024
8842,604,41,10-08-2024
8843,398,110,26-08-2024
8844,4525,133,07-01-2024
8845,3299,23,26-01-2024
8846,1935,81,13-09-2024
8847,2306,165,30-09-2024
8848,3011,23,12-04-2024
8849,4533,80,11-01-2024
8850,1454,121,26-09-2024
8851,4809,198,16-08-2024
8852,970,166,09-01-2024
8853,3081,97,09-05-2024
8854,1118,0,27-04-2024
8855,162,165,07-09-2024
8856,3249,120,26-04-2024
8857,3078,75,30-04-2024
8858,284,15,09-08-2024
8859,2361,109,13-06-2024
8860,1332,161,07-03-2024
8861,154,93,09-09-2024
8862,65,115,15-10-2024
8863,1770,155,25-05-2024
8864,285,157,26-02-2024
8865,3160,1,12-02-2024
8866,1156,156,12-06-2024
8867,4254,61,15-05-2024
8868,4018,18,05-04-2024
8869,3862,117,02-08-2024
8870,3719,65,26-08-2024
8871,4882,28,26-06-2024
8872,2234,180,28-10-2024
8873,3462,161,14-10-2024
8874,1334,165,25-03-2024
8875,4950,173,04-11-2024
8876,2895,74,14-08-2024
8877,359,56,04-11-2024
8878,1730,197,18-09-2024
8879,3566,98,19-01-2024
8880,2673,17,26-06-2024
8881,4806,154,05-06-2024
8882,2526,83,31-05-2024
8883,1697,80,15-10-2024
8884,4807,187,05-06-2024
8885,3413,121,07-07-2024
8886,1574,66,18-05-2024
8887,4738,53,29-09-2024
8888,1763,103,28-02-2024
8889,3150,34,09-04-2024
8890,1279,2,07-09-2024
8891,568,178,25-04-2024
8892,4614,153,11-03-2024
8893,966,147,06-01-2024
8894,2437,126,03-04-2024
8895,4567,156,10-02-2024
8896,4673,96,24-10-2024
8897,4743,111,04-05-2024
8898,930,125,05-07-2024
8899,4365,12,16-08-2024
8900,822,125,18-08-2024
8901,286,170,10-07-2024
8902,1620,30,04-01-2024
8903,773,170,06-06-2024
8904,771,134,14-05-2024
8905,190,130,31-10-2024
8906,2013,155,04-08-2024
8907,2071,17,26-01-2024
8908,1007,166,09-02-2024
8909,3697,145,20-02-2024
8910,1406,170,17-04-2024
8911,2713,3,23-05-2024
8912,3312,135,21-10-2024
8913,4603,150,23-01-2024
8914,150,10,05-11-2024
8915,4026,82,02-07-2024
8916,4532,106,18-06-2024
8917,1046,120,01-08-2024
8918,2342,113,31-03-2024
8919,1648,153,18-06-2024
8920,4654,75,27-03-2024
8921,3328,115,07-05-2024
8922,676,193,17-01-2024
8923,4006,191,19-09-2024
8924,3974,172,05-11-2024
8925,1131,106,30-08-2024
8926,3396,50,12-06-2024
8927,469,7,12-10-2024
8928,3223,154,17-07-2024
8929,293,126,19-01-2024
8930,2148,30,09-02-2024
8931,4094,12,08-08-2024
8932,2636,1,24-02-2024
8933,3711,53,26-02-2024
8934,342,126,27-06-2024
8935,2203,166,16-02-2024
8936,2095,47,23-10-2024
8937,1525,143,28-10-2024
8938,2986,191,11-06-2024
8939,1758,113,10-06-2024
8940,1027,143,07-03-2024
8941,1151,70,21-03-2024
8942,2937,140,23-08-2024
8943,1300,119,07-09-2024
8944,3462,74,29-03-2024
8945,162,60,19-05-2024
8946,4348,95,10-03-2024
8947,249,145,11-06-2024
8948,1438,46,01-01-2024
8949,4506,70,02-02-2024
8950,1937,76,28-06-2024
8951,4474,94,01-09-2024
8952,4913,8,22-06-2024
8953,2404,125,08-03-2024
8954,1021,39,10-06-2024
8955,1415,27,13-05-2024
8956,1596,10,10-05-2024
8957,1622,6,15-07-2024
8958,3414,62,27-01-2024
8959,4421,55,20-03-2024
8960,868,56,19-02-2024
8961,1757,140,03-11-2024
8962,769,36,17-06-2024
8963,3575,173,08-02-2024
8964,1258,66,14-03-2024
8965,671,23,10-05-2024
8966,628,176,11-09-2024
8967,72,93,04-11-2024
8968,3069,158,10-04-2024
8969,4721,142,23-02-2024
8970,956,167,24-06-2024
8971,1798,6,03-01-2024
8972,4657,79,01-02-2024
8973,4649,55,17-09-2024
8974,3485,92,01-08-2024
8975,721,63,19-02-2024
8976,3459,140,24-03-2024
8977,2191,4,19-03-2024
8978,1352,140,07-09-2024
8979,3617,155,27-10-2024
8980,2818,68,21-02-2024
8981,4074,167,06-09-2024
8982,3499,111,31-08-2024
8983,413,20,23-01-2024
8984,1289,78,21-01-2024
8985,275,14,05-03-2024
8986,1927,24,05-05-2024
8987,3884,92,22-09-2024
8988,3817,168,27-03-2024
8989,4722,174,17-01-2024
8990,4190,188,16-04-2024
8991,1050,46,07-10-2024
8992,1861,166,03-06-2024
8993,315,132,01-07-2024
8994,1905,94,12-10-2024
8995,3550,153,29-04-2024
8996,3952,55,07-01-2024
8997,368,180,30-10-2024
8998,4571,173,24-06-2024
8999,3365,141,06-02-2024
9000,3201,3,30-07-2024
9001,1228,187,26-10-2024
9002,329,165,06-10-2024
9003,747,161,05-11-2024
9004,4459,60,24-05-2024
9005,3161,68,26-03-2024
9006,3946,35,31-03-2024
9007,1306,151,13-02-2024
9008,1615,117,22-10-2024
9009,1037,49,31-01-2024
9010,4619,93,12-05-2024
9011,3276,199,05-06-2024
9012,3369,106,24-04-2024
9013,4636,27,27-09-2024
9014,2590,186,15-07-2024
9015,985,149,26-03-2024
9016,3700,121,05-05-2024
9017,2635,37,10-06-2024
9018,4918,18,10-03-2024
9019,3115,64,13-10-2024
9020,3053,128,03-08-2024
9021,3376,89,27-06-2024
9022,4805,168,11-05-2024
9023,1756,41,16-03-2024
9024,3184,109,23-09-2024
9025,1225,134,11-02-2024
9026,2171,26,28-10-2024
9027,512,21,16-07-2024
9028,1537,168,10-04-2024
9029,1643,139,29-07-2024
9030,4226,93,01-04-2024
9031,1426,113,02-04-2024
9032,2706,112,27-05-2024
9033,1479,37,21-04-2024
9034,2341,116,06-08-2024
9035,913,92,28-02-2024
9036,2939,76,13-02-2024
9037,3904,108,13-05-2024
9038,311,127,28-02-2024
9039,761,46,30-09-2024
9040,2780,142,15-08-2024
9041,4819,39,10-06-2024
9042,4681,109,08-04-2024
9043,4568,152,21-05-2024
9044,2394,5,21-07-2024
9045,3189,3,30-06-2024
9046,270,16,18-10-2024
9047,1492,163,25-01-2024
9048,137,73,26-05-2024
9049,2260,21,29-05-2024
9050,2453,164,16-03-2024
9051,2394,43,09-09-2024
9052,179,178,25-08-2024
9053,119,14,22-03-2024
9054,512,38,06-10-2024
9055,1784,120,19-01-2024
9056,2379,55,21-03-2024
9057,2328,69,21-02-2024
9058,5000,12,03-03-2024
9059,1884,86,07-02-2024
9060,157,127,17-06-2024
9061,4581,66,21-10-2024
9062,3353,184,02-08-2024
9063,3475,89,03-10-2024
9064,2340,74,30-10-2024
9065,4420,175,18-07-2024
9066,2539,108,18-01-2024
9067,1111,8,30-06-2024
9068,4887,193,02-01-2024
9069,3451,99,07-02-2024
9070,507,173,17-07-2024
9071,637,101,01-03-2024
9072,2569,52,02-02-2024
9073,3124,80,29-09-2024
9074,1218,48,09-05-2024
9075,4301,71,10-05-2024
9076,4490,72,09-07-2024
9077,4756,65,12-04-2024
9078,3796,10,18-09-2024
9079,1590,50,04-02-2024
9080,4354,153,21-02-2024
9081,2032,158,08-11-2024
9082,2082,52,19-10-2024
9083,4949,199,22-05-2024
9084,3019,101,09-02-2024
9085,2369,41,10-03-2024
9086,4409,15,10-02-2024
9087,76,155,30-07-2024
9088,3794,96,31-07-2024
9089,3895,46,14-03-2024
9090,96,46,25-09-2024
9091,3037,175,16-03-2024
9092,3481,125,22-04-2024
9093,1097,51,06-01-2024
9094,3715,22,09-09-2024
9095,3295,3,31-01-2024
9096,1357,192,01-07-2024
9097,765,66,11-08-2024
9098,3863,26,04-10-2024
9099,2211,128,29-01-2024
9100,1869,129,18-08-2024
9101,3276,60,28-04-2024
9102,4901,130,13-04-2024
9103,3104,159,27-09-2024
9104,3824,62,02-10-2024
9105,3168,147,12-05-2024
9106,2887,178,01-09-2024
9107,2911,129,22-05-2024
9108,4817,100,02-07-2024
9109,507,86,18-06-2024
9110,3101,30,13-10-2024
9111,3648,102,30-05-2024
9112,4508,188,13-08-2024
9113,4496,38,20-10-2024
9114,1073,96,03-10-2024
9115,930,150,26-05-2024
9116,3593,114,28-02-2024
9117,2511,152,13-05-2024
9118,3485,28,19-03-2024
9119,4274,23,08-06-2024
9120,2341,13,24-06-2024
9121,2789,55,10-02-2024
9122,1366,195,09-02-2024
9123,3592,126,07-07-2024
9124,1720,9,17-02-2024
9125,1467,174,18-10-2024
9126,1933,53,22-02-2024
9127,498,94,17-01-2024
9128,4714,120,29-03-2024
9129,1107,194,28-04-2024
9130,3185,150,22-05-2024
9131,866,25,24-09-2024
9132,3617,132,05-07-2024
9133,1795,90,25-09-2024
9134,4576,146,14-04-2024
9135,4600,194,17-02-2024
9136,1338,29,02-09-2024
9137,2574,101,21-06-2024
9138,3807,31,12-05-2024
9139,1339,79,27-05-2024
9140,1130,65,13-05-2024
9141,2750,8,28-08-2024
9142,1541,104,07-10-2024
9143,4085,118,08-03-2024
9144,3497,160,21-03-2024
9145,4859,31,03-01-2024
9146,1604,42,19-01-2024
9147,2911,107,20-02-2024
9148,4673,195,12-03-2024
9149,4406,108,23-04-2024
9150,4447,133,10-03-2024
9151,3373,72,20-02-2024
9152,4851,150,30-03-2024
9153,4575,51,23-06-2024
9154,3887,38,05-02-2024
9155,3119,70,05-06-2024
9156,3127,137,29-05-2024
9157,1180,34,30-04-2024
9158,1045,76,29-03-2024
9159,2510,113,25-03-2024
9160,1170,145,14-09-2024
9161,3521,54,10-10-2024
9162,637,106,15-03-2024
9163,3584,185,12-10-2024
9164,4246,101,06-11-2024
9165,4250,22,26-09-2024
9166,2152,19,18-05-2024
9167,98,55,02-02-2024
9168,1827,100,20-08-2024
9169,2182,51,29-08-2024
9170,530,176,28-08-2024
9171,3430,56,24-06-2024
9172,2785,74,31-08-2024
9173,4918,32,15-10-2024
9174,3267,50,03-03-2024
9175,3383,194,26-01-2024
9176,4240,107,26-01-2024
9177,4500,145,27-01-2024
9178,2996,152,03-05-2024
9179,862,140,21-02-2024
9180,385,67,26-08-2024
9181,3701,13,03-03-2024
9182,2145,49,20-06-2024
9183,3158,94,19-10-2024
9184,3737,6,04-01-2024
9185,558,179,04-11-2024
9186,3831,46,27-08-2024
9187,4085,17,21-09-2024
9188,3829,55,12-08-2024
9189,3299,113,23-03-2024
9190,231,113,08-10-2024
9191,1220,79,22-01-2024
9192,166,198,12-06-2024
9193,641,16,01-07-2024
9194,3694,45,15-06-2024
9195,1960,27,01-09-2024
9196,3825,43,09-04-2024
9197,2505,138,18-02-2024
9198,194,165,19-01-2024
9199,58,102,03-09-2024
9200,4884,26,04-10-2024
9201,3795,19,28-09-2024
9202,2294,8,02-11-2024
9203,4497,191,15-02-2024
9204,1473,168,09-10-2024
9205,1956,161,27-10-2024
9206,2814,90,06-02-2024
9207,489,169,12-07-2024
9208,2606,25,21-10-2024
9209,1517,174,26-09-2024
9210,4411,12,05-04-2024
9211,3766,33,30-01-2024
9212,1166,128,16-01-2024
9213,3248,13,31-01-2024
9214,3740,156,16-01-2024
9215,2028,3,25-08-2024
9216,2735,160,14-02-2024
9217,1863,45,12-01-2024
9218,131,96,21-09-2024
9219,1931,8,24-10-2024
9220,2101,58,11-04-2024
9221,2932,93,01-06-2024
9222,45,173,14-01-2024
9223,4840,93,19-01-2024
9224,1280,26,08-05-2024
9225,566,82,13-03-2024
9226,3805,6,08-09-2024
9227,415,187,19-01-2024
9228,4160,69,30-04-2024
9229,2025,149,15-08-2024
9230,4474,126,12-05-2024
9231,4664,114,30-05-2024
9232,1898,121,11-06-2024
9233,428,37,26-07-2024
9234,444,15,04-06-2024
9235,3108,184,02-10-2024
9236,1696,176,14-05-2024
9237,2306,99,04-02-2024
9238,4699,20,09-01-2024
9239,2866,45,18-03-2024
9240,224,116,31-07-2024
9241,1099,101,19-08-2024
9242,3316,97,19-05-2024
9243,4027,50,22-03-2024
9244,2376,176,02-07-2024
9245,2541,147,23-09-2024
9246,2887,197,02-09-2024
9247,4713,93,11-03-2024
9248,3850,165,22-02-2024
9249,845,151,27-06-2024
9250,2659,130,27-10-2024
9251,4790,112,01-10-2024
9252,4809,177,29-10-2024
9253,695,132,24-07-2024
9254,4149,77,30-03-2024
9255,4283,4,10-08-2024
9256,871,79,11-03-2024
9257,2345,101,13-10-2024
9258,258,31,21-08-2024
9259,4720,141,04-01-2024
9260,1898,53,05-03-2024
9261,275,155,12-05-2024
9262,159,151,02-11-2024
9263,2199,109,24-03-2024
9264,2995,47,11-03-2024
9265,2012,29,29-04-2024
9266,3523,165,14-04-2024
9267,191,3,24-07-2024
9268,781,101,30-07-2024
9269,2940,149,30-07-2024
9270,4517,37,09-01-2024
9271,4333,107,09-07-2024
9272,4370,65,27-10-2024
9273,876,187,07-06-2024
9274,3624,53,20-08-2024
9275,3205,13,08-10-2024
9276,1830,17,03-10-2024
9277,276,157,18-06-2024
9278,2831,60,18-05-2024
9279,4547,152,28-06-2024
9280,4378,95,02-07-2024
9281,511,192,04-11-2024
9282,3176,8,03-06-2024
9283,1118,35,02-05-2024
9284,2376,186,01-05-2024
9285,2333,192,23-03-2024
9286,4520,134,10-08-2024
9287,3307,71,16-05-2024
9288,3607,78,19-08-2024
9289,3052,10,04-03-2024
9290,2883,19,03-08-2024
9291,42,146,08-08-2024
9292,961,183,08-02-2024
9293,4289,50,09-04-2024
9294,2747,178,13-06-2024
9295,2818,63,01-04-2024
9296,2245,72,23-10-2024
9297,442,25,29-01-2024
9298,2493,113,05-03-2024
9299,3011,35,11-09-2024
9300,4181,91,26-10-2024
9301,2280,133,24-04-2024
9302,4663,99,13-05-2024
9303,4248,21,22-09-2024
9304,4011,175,01-04-2024
9305,4596,175,10-04-2024
9306,4196,123,25-06-2024
9307,2640,156,11-04-2024
9308,4450,159,14-08-2024
9309,3766,63,30-09-2024
9310,1421,152,21-09-2024
9311,82,59,26-01-2024
9312,4954,176,30-01-2024
9313,4272,24,06-06-2024
9314,1360,104,14-01-2024
9315,3396,151,09-10-2024
9316,1625,140,16-07-2024
9317,530,92,13-04-2024
9318,1382,67,20-09-2024
9319,1723,43,29-06-2024
9320,1031,84,30-07-2024
9321,1994,99,21-09-2024
9322,2470,111,16-02-2024
9323,4512,86,04-08-2024
9324,624,196,02-03-2024
9325,3371,178,26-02-2024
9326,2725,8,04-03-2024
9327,1583,159,23-03-2024
9328,3509,57,06-09-2024
9329,3734,49,04-10-2024
9330,2240,161,13-04-2024
9331,4721,165,20-09-2024
9332,4060,75,15-04-2024
9333,1561,124,03-09-2024
9334,4495,116,10-08-2024
9335,4837,37,06-11-2024
9336,2468,9,22-04-2024
9337,2365,102,18-04-2024
9338,668,15,25-06-2024
9339,4973,176,02-11-2024
9340,3296,34,08-11-2024
9341,204,115,16-09-2024
9342,4941,165,05-11-2024
9343,1215,144,27-04-2024
9344,2698,134,27-07-2024
9345,2569,127,27-04-2024
9346,4493,41,22-07-2024
9347,2529,88,17-05-2024
9348,148,67,31-10-2024
9349,3987,101,15-09-2024
9350,1062,86,02-06-2024
9351,1993,27,29-10-2024
9352,4243,197,28-08-2024
9353,4472,182,03-11-2024
9354,162,24,12-10-2024
9355,2220,33,30-04-2024
9356,846,158,26-04-2024
9357,577,187,07-05-2024
9358,4290,136,01-02-2024
9359,1219,65,28-09-2024
9360,420,20,11-04-2024
9361,2902,168,09-03-2024
9362,584,100,15-02-2024
9363,3650,141,01-09-2024
9364,3578,172,22-05-2024
9365,1173,86,28-06-2024
9366,4222,71,24-02-2024
9367,4893,56,29-08-2024
9368,390,126,15-10-2024
9369,3613,94,15-08-2024
9370,1461,104,06-02-2024
9371,4936,58,09-04-2024
9372,1186,72,21-02-2024
9373,1872,86,27-05-2024
9374,4982,84,05-10-2024
9375,3178,47,22-01-2024
9376,484,21,05-07-2024
9377,2798,5,25-01-2024
9378,3747,104,26-03-2024
9379,802,38,19-03-2024
9380,3043,134,02-11-2024
9381,417,193,12-08-2024
9382,206,180,03-02-2024
9383,1370,50,14-04-2024
9384,3396,158,31-03-2024
9385,3066,82,26-07-2024
9386,3602,177,20-02-2024
9387,360,158,20-06-2024
9388,2388,20,05-06-2024
9389,982,114,01-11-2024
9390,3015,40,19-04-2024
9391,1702,70,14-09-2024
9392,3264,40,03-06-2024
9393,4377,101,14-02-2024
9394,1436,78,24-10-2024
9395,3663,28,21-02-2024
9396,4654,180,23-03-2024
9397,623,139,11-10-2024
9398,421,96,21-08-2024
9399,828,139,16-05-2024
9400,3768,81,05-05-2024
9401,3048,1,12-04-2024
9402,4012,67,22-05-2024
9403,1401,91,14-10-2024
9404,4952,173,04-09-2024
9405,4886,197,27-02-2024
9406,1519,189,10-05-2024
9407,3634,187,08-10-2024
9408,62,198,09-08-2024
9409,4244,121,29-10-2024
9410,562,33,13-02-2024
9411,1340,200,21-03-2024
9412,1306,68,20-06-2024
9413,1305,195,08-03-2024
9414,1994,90,05-01-2024
9415,3712,85,09-06-2024
9416,1107,133,04-11-2024
9417,2036,66,30-06-2024
9418,983,29,20-06-2024
9419,4849,46,04-09-2024
9420,4005,33,16-09-2024
9421,2891,77,25-03-2024
9422,158,102,24-01-2024
9423,3810,131,28-08-2024
9424,2273,197,19-09-2024
9425,3255,189,27-06-2024
9426,4821,102,06-08-2024
9427,1172,190,11-01-2024
9428,4130,170,03-04-2024
9429,1563,152,25-08-2024
9430,3743,200,25-08-2024
9431,3398,128,08-10-2024
9432,3590,45,24-03-2024
9433,917,16,09-04-2024
9434,306,68,04-06-2024
9435,2909,121,05-08-2024
9436,513,153,02-06-2024
9437,4468,136,03-03-2024
9438,4727,102,20-01-2024
9439,3482,106,04-10-2024
9440,3999,4,04-07-2024
9441,4500,104,13-05-2024
9442,4166,10,23-03-2024
9443,2398,93,06-08-2024
9444,4491,17,14-02-2024
9445,333,195,20-08-2024
9446,4156,158,03-02-2024
9447,4471,146,22-10-2024
9448,551,185,13-09-2024
9449,82,87,31-10-2024
9450,4,131,05-09-2024
9451,1045,60,14-08-2024
9452,3738,17,14-03-2024
9453,4887,164,01-08-2024
9454,3705,174,02-03-2024
9455,4281,55,19-07-2024
9456,181,190,22-09-2024
9457,134,21,07-08-2024
9458,3104,175,02-02-2024
9459,569,142,17-07-2024
9460,4199,48,07-10-2024
9461,1898,86,22-03-2024
9462,4112,82,07-10-2024
9463,441,40,04-05-2024
9464,2341,18,06-01-2024
9465,3355,199,20-06-2024
9466,3104,0,01-04-2024
9467,638,111,29-08-2024
9468,3447,9,13-07-2024
9469,1164,75,27-04-2024
9470,1287,18,25-07-2024
9471,806,85,04-09-2024
9472,2714,144,04-05-2024
9473,2206,70,11-05-2024
9474,3930,76,05-01-2024
9475,4724,65,21-05-2024
9476,3043,108,15-01-2024
9477,1146,144,31-05-2024
9478,1608,18,16-07-2024
9479,266,125,16-02-2024
9480,4528,125,14-05-2024
9481,3567,24,06-02-2024
9482,3174,76,22-09-2024
9483,1550,108,03-02-2024
9484,3695,189,12-04-2024
9485,4324,182,09-06-2024
9486,1516,33,21-02-2024
9487,4079,50,27-06-2024
9488,2975,39,14-07-2024
9489,2703,28,09-05-2024
9490,2895,34,02-06-2024
9491,3311,59,25-10-2024
9492,3936,70,03-09-2024
9493,4026,197,07-06-2024
9494,3318,130,03-03-2024
9495,3017,192,28-01-2024
9496,4488,8,01-07-2024
9497,942,15,01-10-2024
9498,382,21,19-10-2024
9499,1923,58,01-06-2024
9500,1774,32,03-03-2024
9501,3414,94,19-09-2024
9502,1202,96,28-06-2024
9503,3677,107,04-10-2024
9504,1952,161,09-03-2024
9505,1474,57,30-04-2024
9506,1884,13,30-03-2024
9507,900,196,15-07-2024
9508,3594,81,17-02-2024
9509,3343,140,28-04-2024
9510,236,141,14-04-2024
9511,2870,165,20-05-2024
9512,1843,139,08-06-2024
9513,2521,4,16-05-2024
9514,859,177,02-02-2024
9515,3468,103,02-10-2024
9516,3147,96,14-04-2024
9517,3166,141,18-08-2024
9518,4688,110,22-08-2024
9519,2498,105,24-06-2024
9520,3807,178,13-05-2024
9521,604,68,20-03-2024
9522,2889,15,09-09-2024
